Date,BSW
19-02-03 20:06:00,1.0327687254532005
19-02-03 20:06:00,1.0327687254532005
19-02-03 20:06:00,1.0327687254532005
19-02-03 20:06:00,1.0327687254532005
19-02-03 20:06:00,1.0327687254532005
19-02-03 20:06:00,1.0327687254532005
19-02-03 22:06:00,1.0327687254532005
19-02-03 22:06:00,1.0327687254532005
19-02-03 22:07:00,1.0327687254532005
19-02-03 22:07:00,1.0327687254532005
19-02-03 22:07:00,1.0327687254532005
19-02-03 22:08:00,1.0327687254532005
19-02-03 22:08:00,1.0327687254532005
19-02-03 22:08:00,1.0327687254532005
19-02-03 22:08:00,1.0327687254532005
19-02-03 22:08:00,1.0327687254532005
19-02-03 22:08:00,1.0327687254532005
19-02-03 22:08:00,1.0327687254532005
19-02-03 22:08:00,1.0327687254532005
19-02-03 22:08:00,1.0327687254532005
19-02-03 22:08:00,1.0327687254532005
19-02-03 22:08:00,1.0327687254532005
19-02-03 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
19-02-05 22:08:00,1.0327687254532005
